Dataset_Folder,File,Full_Path,CRS,Width,Height,Resolution_X,Resolution_Y,Transform,Bounds,NoData,Valid_Pixels,Masked_Pixels
PERSIANN,2019_09.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2019_09.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2019_10.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2019_10.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2019_11.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2019_11.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2019_12.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2019_12.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_01.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_01.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_02.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_02.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_03.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_03.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_04.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_04.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_05.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_05.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_06.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_06.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_07.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_07.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_08.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_08.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_09.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_09.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_10.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_10.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_11.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_11.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2020_12.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2020_12.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2021_01.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2021_01.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2021_02.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2021_02.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2021_03.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2021_03.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2021_04.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2021_04.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2021_05.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2021_05.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2021_06.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2021_06.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
PERSIANN,2021_07.tif,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2021_07.tif,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",59,151,0.008983152841195215,0.008983152841195215,"(0.008983152841195215, 0.0, 89.22965717159208, 0.0, -0.008983152841195215, 23.014837579142142, 0.0, 0.0, 1.0)","(89.22965717159208, 21.658381500121664, 89.7596631892226, 23.014837579142142)",-9999.0,3576,5333
